update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '14Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'components'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '14Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '14Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '14Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '14Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '14Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '14Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'components'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'junction_view'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_pattern'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'traffic_location'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '15Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'components'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'junction_view'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_pattern'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'traffic_location'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'components'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'junction_view'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '16Q3'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'junction_view'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_pattern'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'traffic_location'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'cn_add_content'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN_Level0'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q1'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'components'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q2'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'3D_landmark'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q2'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_camera'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q2'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'rdf'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q2'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'level2_sensitive'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q2'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'junction_view'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q2'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'speed_pattern'}}}]}}, 'size': 5} 
update body: {'query': {'bool': {'must': [{'match': {'category': {'operator': 'and', 'query': 'raw_data'}}}, {'match': {'region': {'operator': 'and', 'query': 'CN'}}}, {'match': {'version': {'operator': 'and', 'query': '17Q2'}}}, {'match': {'vendor': {'operator': 'and', 'query': 'NAV2'}}}, {'match': {'name': {'operator': 'and', 'query': u'traffic_location'}}}]}}, 'size': 5} 
